time,open,high,low,close,volume
2024-10-09,2440.88,2473.61,2330.66,2439.5,735386.4541
2024-10-12,2439.49,2654.0,2434.35,2629.79,695560.486
2024-10-15,2629.79,2688.6,2537.36,2605.8,898232.6339
2024-10-18,2605.79,2759.0,2596.49,2746.91,654768.6247
2024-10-21,2746.91,2769.48,2450.0,2524.61,929070.1448
2024-10-24,2524.6,2566.33,2382.59,2482.51,1054376.4977
2024-10-27,2482.51,2681.86,2464.13,2638.8,950101.9131
2024-10-30,2638.8,2722.3,2467.67,2511.49,1294303.435
2024-11-02,2511.49,2523.45,2357.59,2398.21,728287.2142
2024-11-05,2398.21,2916.11,2380.74,2895.47,2064606.5687
2024-11-08,2895.47,3248.52,2886.4,3183.21,1961120.5884
2024-11-11,3183.2,3442.5,3105.0,3187.16,2892996.0696
2024-11-14,3187.16,3240.4,3014.5,3132.87,1549043.4552
2024-11-17,3132.88,3224.94,3034.99,3107.44,1590589.4126
2024-11-20,3107.45,3425.92,3029.41,3327.78,2081804.8464
2024-11-23,3327.78,3546.66,3281.4,3414.49,2149452.463
2024-11-26,3414.49,3684.92,3252.0,3578.79,1987917.2238
2024-11-29,3578.8,3746.8,3534.28,3707.61,1358267.2567
2024-12-02,3707.61,3887.24,3500.0,3837.8,2384274.8121
2024-12-05,3837.8,4087.73,3677.0,3996.22,2034268.4106
2024-12-08,3996.22,4015.58,3509.0,3628.25,2133210.4023
2024-12-11,3628.24,3987.41,3562.34,3906.8,1421683.1017
2024-12-14,3906.8,4107.8,3825.03,3986.24,1192723.2343
2024-12-17,3986.24,4041.82,3326.8,3417.01,2251484.533
2024-12-20,3417.01,3555.18,3101.9,3281.83,2169979.8005
2024-12-23,3281.83,3547.95,3216.97,3497.0,1023823.1315
2024-12-26,3497.0,3514.94,3304.63,3404.0,828663.3887
2024-12-29,3404.01,3451.0,3305.0,3337.78,880104.698
2025-01-01,3337.78,3630.0,3313.88,3609.01,862912.5339
2025-01-04,3609.0,3744.83,3572.42,3687.45,714352.8522
2025-01-07,3687.44,3700.86,3158.0,3219.2,1628111.6748
2025-01-10,3219.2,3322.49,3193.97,3267.3,770701.8529
2025-01-13,3267.3,3473.75,2920.0,3451.52,1684404.0526
2025-01-16,3451.51,3525.72,3227.0,3307.71,1624029.9881
2025-01-19,3307.71,3453.69,3130.48,3327.54,3049362.3544
2025-01-22,3327.55,3428.0,3185.0,3310.09,1406357.7475
2025-01-25,3310.1,3362.0,3020.01,3182.44,1233729.2634
2025-01-28,3182.44,3283.43,3040.03,3247.39,1111336.4572
2025-01-31,3247.38,3437.31,2750.71,2869.68,2053552.8386
2025-02-03,2869.68,2921.0,2125.01,2788.25,4754166.4558
2025-02-06,2788.25,2857.64,2562.51,2632.46,1794612.4692
2025-02-09,2632.46,2725.04,2520.02,2602.59,1269536.2062
2025-02-12,2602.59,2795.45,2546.92,2725.95,1509960.9674
2025-02-15,2725.95,2849.7,2637.71,2744.05,1033942.7806
2025-02-18,2744.05,2770.59,2605.44,2738.04,1267753.1483
2025-02-21,2738.04,2857.34,2616.72,2819.69,1946431.8495
2025-02-24,2819.7,2839.95,2253.77,2336.37,3061980.4558
2025-02-27,2336.38,2381.6,2076.26,2217.39,2375553.6934
2025-03-02,2217.4,2550.58,1993.2,2171.51,3634072.3123
2025-03-05,2171.5,2319.99,2101.82,2141.6,2066426.4438
2025-03-08,2141.6,2234.93,1810.01,1865.1,2179210.0375
2025-03-11,1865.11,1963.2,1754.28,1864.59,2529704.938
2025-03-14,1864.59,1957.19,1860.38,1887.0,910118.2594
2025-03-17,1887.01,2069.9,1872.31,2056.06,1359546.0066
2025-03-20,2056.05,2067.9,1937.1,1980.69,834943.5446
2025-03-23,1980.68,2104.11,1976.81,2066.15,1075385.6679
2025-03-26,2066.16,2079.21,1860.0,1896.9,1415777.7501
2025-03-29,1896.9,1913.6,1767.69,1822.43,1235468.1083
2025-04-01,1822.43,1957.0,1750.0,1817.23,1711904.8977
2025-04-04,1817.23,1835.68,1537.5,1580.76,1754297.8356
2025-04-07,1580.77,1689.0,1385.05,1669.51,5029173.0532
2025-04-10,1669.51,1669.85,1471.02,1644.18,1992207.615
2025-04-13,1644.19,1691.5,1562.01,1588.78,1702245.6479
2025-04-16,1588.77,1616.96,1538.07,1588.6,1261667.2673
2025-04-19,1588.6,1658.75,1564.07,1579.57,1190635.2872
2025-04-22,1579.57,1834.86,1537.26,1769.65,2474047.6287
2025-04-25,1769.64,1857.47,1738.6,1791.29,1291011.5771
2025-04-28,1791.29,1842.99,1731.7,1793.61,1541250.1191
2025-05-01,1793.62,1873.17,1792.52,1833.52,1161618.202
2025-05-04,1833.52,1849.95,1752.0,1817.0,965179.6093
2025-05-07,1817.0,2490.77,1787.01,2345.04,3596363.7947
2025-05-10,2345.04,2624.0,2317.0,2495.47,2879615.4927
2025-05-13,2495.48,2738.5,2415.3,2548.69,2630356.7919
2025-05-16,2548.7,2649.31,2323.21,2497.78,1910390.1552
2025-05-19,2497.78,2615.95,2348.38,2550.99,2634626.9879
2025-05-22,2551.0,2734.23,2498.3,2530.4,2081542.3545
2025-05-25,2530.41,2712.36,2463.0,2660.81,1521292.0343
2025-05-28,2660.81,2788.0,2507.35,2531.34,2134708.1942
2025-05-31,2531.35,2615.0,2468.56,2607.41,1195448.9346
2025-06-03,2607.42,2679.88,2391.66,2414.01,1765815.8997
2025-06-06,2414.02,2548.63,2381.49,2509.83,1110105.8856
2025-06-09,2509.84,2879.22,2477.73,2771.61,2557342.7124
2025-06-12,2771.6,2784.83,2436.98,2530.76,2233208.6007
2025-06-15,2530.77,2680.34,2453.8,2509.95,1696062.0585
2025-06-18,2509.95,2569.0,2367.36,2406.49,1389206.0643
2025-06-21,2406.49,2448.8,2111.89,2411.66,2081523.4938
2025-06-24,2411.66,2520.92,2376.11,2415.96,1395359.4269
2025-06-27,2415.96,2525.0,2382.53,2500.09,821581.5576
2025-06-30,2500.09,2619.28,2373.0,2570.41,1427373.8345
2025-07-03,2570.41,2635.5,2474.24,2516.41,1114734.775
2025-07-06,2516.42,2628.21,2503.5,2615.25,964216.8912
2025-07-09,2615.25,3040.15,2589.78,2958.22,2544854.6161
2025-07-12,2958.21,3083.0,2903.85,3013.62,1521771.0389
2025-07-15,3013.61,3523.44,2932.46,3476.87,2973600.1472
2025-07-18,3476.88,3824.56,3458.68,3756.69,2397971.8723
2025-07-21,3756.69,3860.0,3527.0,3628.29,2482460.8423
2025-07-24,3628.29,3793.0,3502.85,3741.1,1921325.9235
2025-07-27,3741.11,3941.0,3716.04,3793.79,1662557.6461
2025-07-30,3793.79,3878.67,3431.75,3488.2,1825382.5023
2025-08-02,3488.21,3736.73,3354.28,3720.99,1253893.3713
2025-08-05,3720.99,3927.77,3546.0,3910.31,1486059.8666
2025-08-08,3910.3,4332.6,3880.0,4250.57,1910075.9262
2025-08-11,4250.58,4783.85,4166.77,4749.3,2533883.604
2025-08-14,4749.31,4788.0,4368.0,4421.99,2504534.8928
2025-08-17,4422.0,4576.0,4067.34,4075.59,2096872.3049
2025-08-20,4075.58,4887.59,4060.0,4832.07,2440137.92776
2025-08-23,4832.07,4956.78,4334.13,4376.18,2337028.03312
2025-08-26,4376.17,4663.93,4311.04,4511.21,1926663.0405
2025-08-29,4511.2,4516.75,4257.2,4391.83,1375969.2464
2025-09-01,4391.83,4491.84,4210.61,4450.46,1525526.7768
2025-09-04,4450.46,4490.0,4236.0,4273.14,1287131.6536
2025-09-07,4273.15,4384.06,4270.81,4310.09,947989.0548
2025-09-10,4310.08,4748.4,4285.1,4712.16,1458671.1149
2025-09-13,4712.16,4769.36,4466.0,4523.74,1084929.9761
2025-09-16,4523.74,4644.47,4412.0,4587.66,1060948.943
2025-09-19,4587.66,4620.72,4435.7,4444.97,611742.8874
2025-09-22,4444.98,4455.76,4073.74,4152.81,1377136.7076
2025-09-25,4152.81,4161.04,3815.0,4018.38,1678732.0448
2025-09-28,4018.39,4245.0,3966.0,4145.15,1012187.1545
2025-10-01,4145.15,4591.59,4123.08,4512.87,1519121.566
2025-10-04,4512.88,4735.93,4440.0,4684.01,1162521.323
2025-10-07,4684.02,4692.69,4673.71,4675.99,6983.0569
