time,open,high,low,close,volume
2025-07-19,44.332,45.298,43.991,44.48,3456873.91
2025-07-20,44.478,47.405,44.187,45.997,4561511.48
2025-07-21,45.991,47.823,44.064,44.329,7075047.83
2025-07-22,44.324,46.327,43.066,46.274,8859915.15
2025-07-23,46.273,46.338,42.388,43.705,8127544.16
2025-07-24,43.705,44.394,41.463,42.075,6568711.22
2025-07-25,42.076,44.192,41.122,44.128,6254485.09
2025-07-26,44.128,44.906,43.327,43.363,2896862.22
2025-07-27,43.365,44.333,42.402,43.649,3693814.44
2025-07-28,43.655,46.095,42.63,43.742,9012464.12
2025-07-29,43.741,45.29,42.448,43.485,10500434.66
2025-07-30,43.485,43.729,40.69,42.221,6860552.23
2025-07-31,42.225,44.721,40.64,40.826,7623677.47
2025-08-01,40.824,41.635,36.323,37.613,13887673.99
2025-08-02,37.615,38.729,35.493,36.896,7651094.83
2025-08-03,36.898,39.299,36.415,38.18,5953155.77
2025-08-04,38.18,39.462,37.248,38.804,7513609.92
2025-08-05,38.803,39.868,37.372,38.497,8261895.48
2025-08-06,38.497,39.258,36.855,38.079,5733056.73
2025-08-07,38.077,40.983,37.577,40.897,5339771.28
2025-08-08,40.897,41.756,40.11,40.992,5286611.46
2025-08-09,40.992,44.741,40.546,43.666,6278742.61
2025-08-10,43.666,45.446,42.813,45.269,4541058.64
2025-08-11,45.27,46.799,42.578,43.167,6260046.24
2025-08-12,43.167,45.87,42.153,44.725,7406267.58
2025-08-13,44.726,48.021,43.002,47.631,10505672.48
2025-08-14,47.628,48.88,43.627,45.442,13352853.53
2025-08-15,45.441,49.564,45.309,47.795,13665308.05
2025-08-16,47.795,48.278,46.139,46.296,4118055.16
2025-08-17,46.296,47.786,45.788,46.04,4180938.24
2025-08-18,46.041,46.172,42.94,43.321,8702381.82
2025-08-19,43.321,44.178,40.939,41.303,9861723.55
2025-08-20,41.304,43.275,40.596,42.999,8083620.37
2025-08-21,42.999,43.451,40.415,40.454,6250532.56
2025-08-22,40.452,45.532,40.451,45.335,8652690.46
2025-08-23,45.335,45.355,43.296,44.91,4615174.35
2025-08-24,44.91,47.0,43.42,46.061,7025440.32
2025-08-25,46.061,47.406,42.542,42.976,12431671.5
2025-08-26,42.979,49.782,42.357,48.794,11739153.94
2025-08-27,48.796,51.254,46.855,47.04,15051141.91
2025-08-28,47.039,49.05,45.562,45.608,10406687.29
2025-08-29,45.609,46.146,43.318,44.432,10647014.38
2025-08-30,44.434,44.921,43.266,44.066,3843280.06
2025-08-31,44.066,45.367,44.034,44.28,3227527.99
2025-09-01,44.284,45.48,42.504,43.126,5882363.58
2025-09-02,43.129,45.079,42.959,44.901,4988492.68
2025-09-03,44.902,46.518,44.266,45.883,4629644.67
2025-09-04,45.883,46.449,44.431,45.373,4327086.91
2025-09-05,45.372,47.78,45.079,47.271,7702818.2
2025-09-06,47.271,47.895,45.439,46.015,3696494.29
2025-09-07,46.015,47.72,46.0,47.113,3386348.31
2025-09-08,47.112,51.973,46.97,50.901,9908207.84
2025-09-09,50.9,55.359,50.538,53.315,13086414.13
2025-09-10,53.315,56.121,52.575,55.494,10033342.74
2025-09-11,55.489,57.2,53.03,57.054,9717582.2
2025-09-12,57.055,57.499,54.738,55.255,7775251.39
2025-09-13,55.255,56.87,54.165,54.456,6670290.38
2025-09-14,54.457,55.324,53.53,53.688,6037887.51
2025-09-15,53.688,54.644,52.054,54.0,6446938.51
2025-09-16,54.0,54.615,52.281,54.456,6333337.25
2025-09-17,54.456,58.041,53.85,57.766,8392470.35
2025-09-18,57.767,59.63,57.312,58.681,7544559.26
2025-09-19,58.681,59.351,55.24,56.181,7215125.72
2025-09-20,56.181,56.666,53.85,54.25,5081681.02
2025-09-21,54.249,54.389,50.635,50.89,9294341.0
2025-09-22,50.89,51.337,45.99,47.278,15061516.27
2025-09-23,47.278,48.946,44.364,44.671,13257944.77
2025-09-24,44.672,46.818,43.274,45.646,14222801.65
2025-09-25,45.656,46.019,39.72,40.414,21471605.7
2025-09-26,40.413,45.678,40.381,44.827,15957766.53
2025-09-27,44.825,46.601,43.067,45.75,10445768.26
2025-09-28,45.751,47.33,42.912,47.171,9090557.33
2025-09-29,47.177,48.124,44.964,46.19,10783905.27
2025-09-30,46.19,47.054,43.506,45.22,12392814.84
2025-10-01,45.221,48.106,44.575,47.233,9087535.83
2025-10-02,47.228,51.089,46.993,50.811,10450713.67
2025-10-03,50.812,50.878,48.387,49.431,10443415.08
2025-10-04,49.431,49.59,47.666,49.121,6571499.58
2025-10-05,49.121,51.496,48.523,49.143,7392155.23
